0.68,,8.46E-25,81.34320839,18.65679161,,1.52E-13,40.88969519,9.110304809,,8.46E-25,81.34320839,18.65679161,,1.84E-25,80.79597707,19.20402293
0.7,,1.53E-25,80.80802296,19.19197704,,5.75E-14,40.62066758,9.379332421,,1.53E-25,80.80802296,19.19197704,,3.36E-26,80.26439207,19.73560793
0.72,,2.78E-26,80.2763587,19.7236413,,2.18E-14,40.35340999,9.646590007,,2.78E-26,80.2763587,19.7236413,,6.19E-27,79.73630455,20.26369545
0.74,,5.14E-27,79.74819244,20.25180756,,8.33E-15,40.08791079,9.912089211,,5.14E-27,79.74819244,20.25180756,,1.15E-27,79.2116915,20.7883085
0.76,,9.59E-28,79.22350118,20.77649882,,3.20E-15,39.8241584,10.1758416,,9.59E-28,79.22350118,20.77649882,,2.18E-28,78.69053006,21.30946994
0.78,,1.81E-28,78.70226204,21.29773796,,1.24E-15,39.56214132,10.43785868,,1.81E-28,78.70226204,21.29773796,,4.15E-29,78.17279753,21.82720247
0.8,,3.46E-29,78.18445232,21.81554768,,4.83E-16,39.30184815,10.69815185,,3.46E-29,78.18445232,21.81554768,,8.01E-30,77.65847134,22.34152866
0.82,,6.69E-30,77.67004945,22.32995055,,1.89E-16,39.04326754,10.95673246,,6.69E-30,77.67004945,22.32995055,,1.56E-30,77.14752909,22.85247091
0.84,,1.31E-30,77.15903102,22.84096898,,7.46E-17,38.78638822,11.21361178,,1.31E-30,77.15903102,22.84096898,,3.08E-31,76.6399485,23.3600515
0.86,,2.58E-31,76.65137476,23.34862524,,2.96E-17,38.531199,11.468801,,2.58E-31,76.65137476,23.34862524,,6.15E-32,76.13570746,23.86429254
0.88,,5.17E-32,76.14705854,23.85294146,,1.18E-17,38.27768876,11.72231124,,5.17E-32,76.14705854,23.85294146,,1.24E-32,75.634784,24.365216
0.9,,1.04E-32,75.6460604,24.3539396,,4.75E-18,38.02584645,11.97415355,,1.04E-32,75.6460604,24.3539396,,2.53E-33,75.13715629,24.86284371
0.92,,2.13E-33,75.1483585,24.8516415,,1.92E-18,37.7756611,12.2243389,,2.13E-33,75.1483585,24.8516415,,5.22E-34,74.64280265,25.35719735
0.94,,4.40E-34,74.65393115,25.34606885,,7.81E-19,37.52712181,12.47287819,,4.40E-34,74.65393115,25.34606885,,1.09E-34,74.15170153,25.84829847
0.96,,9.19E-35,74.16275682,25.83724318,,3.20E-19,37.28021775,12.71978225,,9.19E-35,74.16275682,25.83724318,,2.29E-35,73.66383154,26.33616846
0.98,,1.94E-35,73.67481409,26.32518591,,1.32E-19,37.03493815,12.96506185,,1.94E-35,73.67481409,26.32518591,,4.89E-36,73.17917142,26.82082858
1,,4.14E-36,73.19008171,26.80991829,,5.45E-20,36.79127233,13.20872767,,4.14E-36,73.19008171,26.80991829,,1.05E-36,72.69770004,27.30229996
1.02,,8.92E-37,72.70853855,27.29146145,,2.27E-20,36.54920968,13.45079032,,8.92E-37,72.70853855,27.29146145,,2.29E-37,72.21939644,27.78060356
